track,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,labels,track_genre
Hand in Hand,-1.64270366,0.561807595,-1.544622047,-2.274191012,0.275989179,1.391435312,1.660333055,-0.40225264,-0.094787087,-1.027598558,3,other
Eventus Memoria,-1.33949999,-0.291950822,-1.577327121,-2.978205002,-0.451765796,1.398671415,1.54820212,-0.40225264,-1.161279444,-2.098453005,3,other
This Tender Appeal,-0.676503578,-0.541980072,-1.467810128,-1.801590703,-0.500906808,1.372139037,1.650365861,-0.534414851,-0.76134481,-0.811701062,3,other
Forever Yours,-1.523230742,0.067847368,-1.550622978,-1.984622275,-0.299662666,1.391435312,1.672792048,-0.409677484,0.952660763,-1.814028562,3,r&b
Quiet Eyes,-1.108622329,-1.090824769,-1.497514737,-1.549062635,-0.575788349,1.37937514,1.588070897,-0.498775603,-0.983530718,1.57699858,3,other
A Part Of Us,-1.489520143,-0.517586975,-1.581797815,-2.508379727,-0.304342763,1.391435312,1.665316652,-0.4468017,0.869341048,0.649681758,3,pop
The Slow Down,-1.306412478,-1.121316141,-1.506216088,-1.67321523,-0.505586904,1.364902933,1.523284135,-0.394827797,-0.927984241,0.961044134,3,other
Emerald of the East,-1.453285243,-1.139610964,-1.48251241,-2.428386364,-0.442405604,1.39625938,1.488398955,-0.379978111,-0.737539177,-1.719638334,3,other
Warm,-1.331511696,-0.377326663,-1.550022885,-2.548436736,0.952263096,1.39625938,1.665316652,-0.499518087,-0.634381434,-1.884991386,3,other
With You,-1.116354998,-1.115217867,-1.49121376,-1.909093097,-0.461125989,1.384199209,1.518300538,-0.42452717,-0.924016635,-1.780177038,3,other
Segments in Time,-1.34141718,-1.468917782,-1.393398582,-1.894976621,-0.133519248,1.374551071,1.53075953,-0.42452717,-0.126527931,-0.84189877,3,other
Onward,-1.22766388,-0.090707766,-1.542821767,-2.311111026,0.037304268,1.386611243,1.568136509,0.132336075,-0.059078638,0.500126084,3,other
Muse,-1.237649247,-0.572471444,-1.568055683,-1.962422006,-0.292642522,1.393847346,1.632923271,-0.461651387,-0.773247627,-1.499442232,3,electro
Hologram,-1.477601609,-1.560391898,-1.57222633,-3.353075862,-0.411984978,1.386611243,1.645382264,-0.701473824,-0.979563112,0.979241567,3,r&b
A Time Long Ago,-1.210009751,-1.194495434,-1.566645464,-2.081748456,-0.505586904,1.384199209,1.458497372,-0.246330932,-0.820858892,-0.829325347,3,neo-classical
Expecting,-1.518246046,-0.194378431,-1.38919793,-1.535187466,-0.365184015,1.367314968,1.640398667,-0.49135076,-0.670089884,-1.351570179,3,rock
Lofoten,-0.781709404,-1.414033313,-1.364894159,-2.320763317,-0.402624785,1.393847346,1.485907156,-0.454226543,0.095657977,-1.098776312,3,other
Healing,-1.347024962,-0.950564458,-1.502615529,-2.419337341,-0.484526471,1.393847346,1.42859579,-0.633907751,-0.713733544,-0.714265988,3,hip hop
Met Her at a Bar,-1.343494137,1.202126408,-1.479211897,-2.208917392,0.713578184,1.398671415,1.657841257,-0.4468017,0.048046711,-1.382126104,3,other
Springtime,-1.611101971,-0.334638743,-1.467510082,-2.178633329,-0.571108252,1.386611243,1.578103703,-0.454226543,0.607479085,-1.336704165,3,other
For the Love of You,-1.647368823,-0.371228389,-1.511616926,-2.208434778,-0.376884256,1.389023277,1.608005286,-0.42452717,-0.324908206,-0.072269152,3,british
Lullaby,-1.077388102,-0.87128689,-1.51641767,-1.995239796,-0.442405604,1.391435312,1.550693919,-0.476501073,-0.15430117,-1.894125924,3,other
Et løfte,-1.220825901,-0.572471444,-1.346291273,-1.584534805,-0.372204159,1.393847346,1.60052989,-0.510655352,1.024077662,0.787165513,3,other
La douche sonore,-1.150512941,-0.962761007,-1.49031362,-1.905594141,-0.568768204,1.39625938,1.523284135,-0.379978111,-0.689927911,-0.684569784,3,other
Fallen Flowers,-0.333933597,0.378859363,-1.347491459,-1.417791474,-0.540687626,1.37937514,1.608005286,-0.537384788,-0.6819927,-0.228380201,3,neo-classical
The Light Of That Morning,-0.898226654,0.628888614,-1.553323397,-1.811122341,-0.089058333,1.398671415,1.603021688,-0.42452717,-0.047175821,-1.118334971,3,other
Green Leaves,-1.410052598,-0.395621487,-1.556323863,-2.269726827,-0.1943605,1.398671415,1.630431473,-0.524762554,-0.015434977,-0.544363578,3,other
Emergence,-1.346226133,-0.822500695,-1.514017298,-1.70337864,-0.159259777,1.39625938,1.612988883,-0.409677484,-0.229685674,-1.45165606,3,metal
Azalea,-1.071892156,-1.054235123,-1.488513341,-2.319918741,-0.566428156,1.391435312,1.54820212,-0.595298565,-0.574867352,-0.867260547,3,rock
November Birdie,-0.777475608,-1.621374642,-1.575016763,-3.024656653,-0.393264593,1.398671415,1.598038091,-0.483925916,-0.396325105,-1.668019238,3,other
So Ro Lilleman,-1.856997623,0.177616308,-1.566795487,-1.978348286,-0.135859296,1.401083449,1.645382264,-0.619800548,-0.102722298,0.620379593,3,other
Connect,-1.647400777,-0.901778262,-1.403600165,-2.110705329,-0.636629601,1.39625938,1.508333343,-0.476501073,-1.007336351,-1.018213268,3,pop
Sagesse en Amour,-1.103445915,-0.92617136,-1.567725632,-2.693945026,0.105165664,1.398671415,1.690234638,-0.600495956,0.762215699,2.253742483,3,other
Embrace Me,-0.867008403,-0.676142109,-1.404500305,-1.693364388,-0.248181607,1.39625938,1.63541507,-0.476501073,-0.253491307,-1.75979448,3,other
Azul,-1.448108829,-1.176200611,-1.490913713,-1.874103541,-0.414325026,1.39625938,1.523284135,-0.409677484,-0.642316645,-1.280643176,3,rock
Dovetail,-1.430278958,-0.322442194,-0.967932565,-2.24993963,-0.582808493,1.391435312,1.622956077,-0.439376857,-0.059078638,-0.4622602,3,other
Distance,-1.291362533,-1.23108508,-1.565475282,-2.229428511,-0.524307289,1.384199209,1.585579099,-0.483925916,-0.741506783,-1.530213088,3,other
Open Sail,-1.313809638,-0.767616225,-1.537120883,-1.688658896,-0.3207231,1.398671415,1.555677516,-0.511397836,-1.0430448,-1.532004174,3,other
a wild place,-1.355476577,-1.011547202,-1.484312689,-2.329088418,-0.299662666,1.39625938,1.538234926,-0.372553267,-0.99940114,-1.338781825,3,other
Ice Breccia,-1.528311296,-0.92617136,-1.552423257,-2.411977469,-0.411984978,1.393847346,1.612988883,-0.454226543,0.948693158,0.672965875,3,other
Reflections,-1.547419294,-1.267674727,-1.493314086,-2.183580128,-0.14287944,1.391435312,1.550693919,-0.553719443,-0.642316645,2.029928387,3,rock
Aftonstjärna,-0.530701244,-0.889581714,-1.389497977,-1.739333425,-0.559408011,1.381787174,1.657841257,-0.417102327,-0.618511012,-0.205776697,3,other
am ersten Tag,-1.288534677,-1.743340131,-1.511016832,-2.573050078,-0.248181607,1.381787174,1.535743127,-0.49135076,-0.856567342,-1.951225743,3,other
Poesia,-1.36749097,0.714264455,-1.55482363,-1.947943569,-0.266901992,1.401083449,1.660333055,-0.454226543,0.389260783,-1.346877533,3,other
Eclipsis,-1.034682684,-0.907876537,-1.546722373,-1.880860145,-0.484526471,1.389023277,1.60052989,-0.561886771,-1.351327747,-0.404049907,3,other
Inside 内,-1.503771258,-1.468917782,-1.49031362,-2.100570424,-0.540687626,1.350430727,1.498366149,-0.431952013,-0.765312416,0.73497327,3,other
Det skal nok gå,-1.403406338,-0.62125764,-1.312686058,-1.735231201,-0.306682811,1.391435312,1.670300249,-0.564856708,0.198815719,-1.129475525,3,other
Morning Stroll,-0.74100106,-0.291950822,-1.572496372,-1.826686661,1.282209885,1.401083449,1.645382264,-0.46907623,-0.201912435,-1.551634475,3,other
Delightful,-1.486484591,-0.554176621,-1.456108313,-1.455556063,-0.484526471,1.275657661,1.570628307,-0.454226543,-1.070818039,-1.01721026,3,other
Vem är inte rädd ibland,-1.809818761,0.287385247,-1.471710733,-1.836700913,-0.096078477,1.393847346,1.518300538,-0.379978111,-0.467742004,-0.090000903,3,other
Seaton Village,-1.802868946,-0.115100864,-1.30728522,-1.997652869,-0.547707771,1.39625938,1.5830873,-0.431952013,0.131366426,0.03576915,3,neo-classical
Me Time,-1.511951271,1.214322957,-0.829911148,-1.717736423,-0.023536984,1.391435312,1.632923271,-0.531444913,-0.773247627,-1.13312934,3,british
The Goodbyes We Never Said,-1.53166638,-0.102904315,-1.508016367,-2.116134743,0.044324412,1.372139037,1.627939674,-0.461651387,0.103593188,-1.965446965,3,other
Vardo,-0.988957692,-1.505507429,-1.453107847,-2.121926118,-0.468146133,1.393847346,1.580595501,-0.552976959,-0.79705326,-1.037162957,3,other
Remember,-1.069000393,-1.011547202,-1.461509151,-2.213864192,-0.332423341,1.39625938,1.4111532,-0.583418816,-0.471709609,-0.026668105,3,club
Hiemalis,-0.690467115,-0.310245645,-1.496314551,-2.332708027,-0.185000307,1.367314968,1.558169314,-0.320579364,-0.697863122,-0.070800462,3,other
Clement,-1.009327841,-1.676259112,-1.387997744,-1.870845893,-0.456445893,1.389023277,1.605513487,-0.554461927,-0.630413829,1.461939221,3,other
In the shell of night,-0.688773597,-0.627355914,-1.499615063,-2.19624876,-0.423685219,1.39625938,1.657841257,-0.636877688,-0.852599736,-0.752845979,3,other
Dreamy,-0.49593619,-0.176083608,-1.380196534,-2.419578648,-0.645989793,1.314250211,1.495874351,-0.357703581,-0.432033554,-0.838065847,3,other
Starlight,-2.120020176,0.086142192,-1.479211897,-2.123253308,-0.273922137,1.389023277,1.570628307,-0.394827797,0.198815719,0.271798452,3,other
But A Whisper,-1.010014834,-1.883600442,-1.448307102,-2.02721301,-0.341783533,1.37937514,1.505841545,-0.42452717,-0.027337794,-1.083480439,3,neo-classical
For the Fallen,-0.605407765,-1.157905788,-1.538621116,-2.065580868,-0.351143726,1.39625938,1.625447875,-0.532187398,0.115496004,1.172248985,3,metal
Gratitude,-1.540213854,0.073945643,-1.466309895,-2.349116922,-0.070337947,1.391435312,1.615480681,-0.4468017,-0.408227921,-1.617331507,3,deep-house
Follow the Light,-1.562181661,-0.663945561,-1.488513341,-2.21314027,-0.59918883,1.391435312,1.630431473,-0.461651387,-0.078916665,-1.250552933,3,dance
Twilight,-1.315535109,-0.743223128,-1.532320138,-2.485576189,-0.505586904,1.39625938,1.475939962,-0.513625289,-1.086688461,0.57467108,3,dance
Nebula,-0.794426767,-0.682240384,-1.4528078,-2.167895155,-0.496226711,1.39625938,1.575611904,-0.585646269,-0.955757479,-2.039812852,3,other
Himlen,-1.427307313,0.275188698,-1.373295463,-1.767204416,-0.170960018,1.398671415,1.625447875,0.228859038,-0.070981454,-1.26842797,3,other
With Fewer Tensions,-0.275107803,-0.420014584,-1.538621116,-1.319700065,0.130906194,1.386611243,1.538234926,-0.454226543,-1.193020288,0.83212177,3,other
Aquaterra,-1.3247536,-1.914091814,-1.540721442,-2.295426052,-0.514947097,1.384199209,1.573120106,-0.431952013,-0.705798333,-1.287879163,3,other
Unchanged,-1.029074902,-0.041921571,-1.452207707,-1.504541441,0.100485568,1.401083449,1.682759242,-0.372553267,-0.233653279,-1.198826372,3,other
Okra,-0.282073595,-0.285852547,-1.316586664,-1.809312536,-0.56174806,1.39625938,1.568136509,-0.49135076,-1.150170148,0.036593049,3,hip hop
Ikigai,-0.492421341,-1.164004062,-1.372995416,-2.04277733,-0.510267,1.391435312,1.640398667,-0.461651387,-0.451871582,-0.520506314,3,other
Encercler,-1.637718965,-1.310362648,-1.26197819,-1.472809534,-0.650669889,1.367314968,1.585579099,-0.501003056,-0.939887057,-0.890867059,3,other
Australia,-1.087197726,-0.743223128,-1.527219347,-1.805813581,-0.477506326,1.374551071,1.5830873,-0.550749506,0.250394591,0.853292405,3,rock
Yasashii,-1.215841206,0.36056454,-1.544021954,-2.457705198,-0.126499103,1.384199209,1.608005286,-0.559659318,-0.475677215,0.27738664,3,other
If You Should Go,-1.330904586,0.531316223,-1.551223071,-1.844664053,0.231528264,1.401083449,1.60052989,-0.4468017,-0.483612426,-1.798016254,3,other
Iris,-1.049940325,-0.590766268,-1.497214691,-2.219052298,-0.341783533,1.39625938,1.595546293,-0.516595227,0.591608663,-0.407739544,3,accoustic
quiet dream,-1.307099471,-0.755419677,-1.433304774,-2.099243234,-0.367524063,1.389023277,1.640398667,-0.431952013,-1.062882828,-1.491883849,3,other
Connected,-1.371453164,-1.017645476,-1.48161227,-1.713875507,-0.496226711,1.364902933,1.448530178,-0.607178315,-0.959725085,-0.518715228,3,other
Retrospect,-0.654519794,-0.822500695,-1.51731781,-1.901129956,-0.309022859,1.391435312,1.608005286,-0.417102327,-0.420130738,0.762663458,3,other
Searching for peace,-0.397296741,-1.560391898,-1.479211897,-2.113480363,-0.070337947,1.391435312,1.493382552,-0.305729678,-0.666122278,1.927370807,3,other
Rêveuse,-1.00600471,-0.810304146,-1.356792902,-2.127596839,-0.400284737,1.372139037,1.61797248,-0.454226543,-0.666122278,-1.659816065,3,other
Je t'ai vu,-0.492261575,-0.724928305,-1.465109709,-2.296029321,-0.250521655,1.39625938,1.627939674,-0.564856708,0.12739882,0.628403658,3,other
Cygne Noir,-0.514564891,-0.371228389,-1.388297791,-2.135801287,0.16132682,1.401083449,1.523284135,-0.49135076,-0.614543407,-1.684998733,3,other
Ride your wave,-0.738045391,-0.920073086,-1.424003331,-1.606373114,-0.507926952,1.393847346,1.498366149,-0.46907623,-0.71770115,-0.968062862,3,other
Malva,-1.579148796,-0.535881798,-1.484012642,-0.983679677,-0.372204159,1.393847346,1.667808451,-0.365128424,-0.396325105,-0.915118363,3,other
Son's and Daughter's,-0.903962249,-0.438309407,-1.522418602,-1.632313646,-0.550047819,1.205708664,1.418628595,-0.409677484,-1.376323662,-2.230706789,3,other
Motlys,-1.403406338,-1.615276368,-1.308785453,-2.02323144,-0.201380644,1.338370555,1.603021688,-0.518080195,-0.713733544,2.264883037,3,other
Morrow,0.571938892,1.330190171,0.400279735,0.529196317,-0.507926952,-0.883595516,-0.69391822,-0.172082499,-0.888308186,-0.6644738,0,other
Dude (I Totally Miss You),-0.594351967,0.628888614,-0.154806396,0.50542755,-0.449425748,-0.591256949,-0.74158832,0.993617895,-0.027337794,0.407419477,0,metal
The Way I See Things,-1.131133341,-0.462702505,-1.328588526,-0.555117947,-0.192020451,1.256361386,-0.741760752,-0.431952013,-0.233653279,0.718137062,0,other
Memories,-0.042265023,0.543512772,-0.62587949,0.245780916,-0.678750467,0.195066259,-0.74164289,0.035813113,-1.07875325,0.052927753,0,accoustic
Californication,1.899481445,0.41544901,0.712328154,1.030632845,-0.706831045,-0.996237522,-0.737649285,-0.298304835,-0.225718068,-0.79185583,0,rock
Ayayay,-0.445178573,0.787443748,0.400279735,0.702213637,-0.404964833,-0.771918324,-0.667006796,-0.379978111,-0.166203986,-1.377684211,0,pop
Evergreen (You Didn’t Deserve Me At All),0.093280342,1.055767822,-0.580872506,0.112820605,-0.34646363,0.441093766,-0.728604056,-0.4468017,-0.297134967,-1.309622946,0,other
Bags,0.793677945,1.330190171,0.049225263,0.438706087,-0.601528878,-0.58643288,0.205122699,-0.387402954,1.916788898,-0.486905542,0,pop
Rosyln,1.257654011,-1.18839716,-0.757899975,-0.214874682,-0.631949504,1.34078259,-0.681957587,-0.520307648,-1.047012406,1.473366349,0,folk
Cry,0.734245041,-0.71883003,-0.391843175,0.106305308,-0.68811066,0.822195198,0.947678668,-0.409677484,-0.880372975,0.868373349,0,other
Moon River,-0.359767738,-1.731143582,-1.240974931,-0.227543314,-0.568768204,1.114051358,-0.739468298,-0.498775603,-1.155328036,-1.477268588,0,accoustic
Possibility,1.527338801,-1.456721233,-0.655884145,0.159030949,-0.589828637,0.85113961,-0.737200761,-0.640590109,-1.220793526,-0.027778578,0,other
Cool About It,-0.492740873,0.250795601,-0.979934427,-0.280630916,-0.56174806,1.174352217,-0.741760752,-0.387402954,0.091690371,-0.908992849,0,pop
Strange,0.721256075,-1.450622959,-1.334889504,0.174595268,-0.40964493,1.251537318,-0.741743459,-0.342853894,-1.082720855,-1.713906859,0,other
Glimpse of Us,0.361303568,-0.5114887,-0.637881352,0.250003794,-0.096078477,1.147819839,-0.741748842,-0.194357029,-0.463774398,1.838568767,0,other
Hide and Seek,0.928839872,-0.444407682,-1.090951653,0.024743447,0.290029468,1.191236458,-0.741760752,0.169460292,-1.169611415,0.090791309,0,other
complex (demo),0.723189242,-0.852992067,-1.087951187,0.170131084,-0.461125989,1.227416974,-0.741760752,-0.365128424,-0.503450453,-0.841325623,0,pop
Savior Complex,0.492055957,-0.895679988,-0.268824087,-0.066108744,-0.578128397,1.244301214,-0.692921501,-0.461651387,-0.63834904,0.372923163,0,pop
Eucalyptus,0.864629968,-0.041921571,0.610312324,0.483830548,-0.280942281,-0.282516549,-0.678718249,-0.49135076,0.000435445,-0.091791989,0,r&b
Where'd All the Time Go?,0.382776101,-0.426112859,0.871352829,0.861114481,-0.011836744,-0.682914256,-0.7393462,-0.387402954,0.754280488,1.709216543,0,folk
Liability,-0.624915178,0.384957637,-0.901922322,0.009179128,1.65661759,1.217768836,-0.741760752,-0.498775603,-0.023370188,-1.537413253,0,pop
We'll Never Have Sex,-1.776938945,-0.968859281,-1.378996347,-0.695558784,0.622316306,1.311838177,-0.739326265,-0.417102327,0.230556563,1.98683486,0,pop
Ivy,0.612695166,0.311778345,-0.430849228,0.210670707,-0.47282623,0.892144195,-0.741040623,0.459029179,0.32181149,-0.078108093,0,other
Hurt,0.090931784,0.061749094,-0.412846434,0.445703998,-0.71385119,0.564107519,-0.741195114,-0.537384788,-0.880372975,-1.010511599,0,other
Myth,0.763865633,-0.480997328,0.523298823,0.612085368,-0.655349986,-0.920258439,-0.45271212,-0.626482907,0.095657977,0.836993523,0,pop
Mystery of Love,0.609068481,-0.968859281,-0.769901837,-0.626906863,-0.449425748,1.266009524,0.332204425,-0.431952013,-0.582802563,0.490633329,0,other
Funeral,0.344000924,-1.865305619,-0.799906493,-0.372327682,-0.458785941,1.282893765,-0.741063049,-0.558916833,-0.309037784,1.867584359,0,other
I Should Live in Salt,0.594354044,-0.029725022,0.247255991,0.510374349,-0.744271816,-0.564724571,-0.741743111,-0.461651387,-0.900211002,0.553715375,0,rock
Wait,2.115484903,-0.596864542,-0.904922788,0.093877983,-0.585148541,-0.523719987,-0.41782694,-0.62351297,-1.200955499,1.053356702,0,other
Lua,0.970714506,0.574004144,-1.123956774,-0.687836951,0.531054428,0.954857089,-0.741678523,-0.669546998,-0.316972995,-0.475120197,0,other
Eugene,0.175144375,0.500824851,0.178245282,0.499032907,-0.271582089,0.807722992,-0.716344407,-0.55668938,2.000108613,1.995145498,0,other
Emily I'm Sorry,0.064298813,0.348367991,-0.448852021,-0.100374377,-0.23180127,1.162292045,-0.305696005,-0.46907623,0.413066416,0.621525888,0,pop
Touch,1.310264912,-0.249262901,-0.088796153,0.232509016,-0.774692442,-0.147442623,1.53075953,-0.476501073,-0.067013849,-0.809838333,0,other
ceilings,-0.446616466,-0.048019845,-0.622879024,-0.052112921,-0.655349986,0.139589468,-0.736926663,0.355081374,-0.491547636,1.053750741,0,pop
Talk 2 Me,-1.134919792,-0.365130115,-1.210970276,-0.609653392,0.175367109,0.966917261,-0.741751608,2.90922746,-0.808956076,-0.552101069,0,other
Coming Down,2.846925014,-1.822617698,0.052225729,0.730567242,-0.507926952,-0.984804479,-0.716842767,1.505932081,-0.507418058,0.643627888,0,other
Placebo Effect,-0.309121957,-0.298049096,-0.859915804,0.014608542,-0.72555143,0.983801501,-0.741760752,-0.387402954,-1.098591277,-2.051562376,0,r&b
Somebody Else,2.183736883,0.574004144,0.790340258,0.677962255,0.067724894,-0.50924778,-0.703387055,-0.305729678,0.294038251,-0.629511803,0,rock
September Song,-0.104014532,-1.792126326,-1.297683731,-1.895821196,-0.367524063,1.251537318,1.161973344,-0.454226543,-0.99940114,0.585238487,0,other
True Love Waits,1.160244759,-0.749321402,-1.192967482,-0.511441329,-0.507926952,1.261185455,-0.4875973,-0.498775603,-1.375926901,0.628797697,0,rock
First Love/Late Spring,1.08318968,-0.480997328,0.040223866,0.378137959,-0.702150949,-0.999312866,-0.707623112,0.258558411,-1.12239691,-0.66719625,0,other
exile (feat. Bon Iver),1.19492993,-1.377443666,-0.448852021,0.350387622,-0.667050227,0.875259954,-0.741620713,-0.42452717,-0.924016635,-1.53984913,0,pop
TV,1.126965528,-0.682240384,-0.880919063,-0.461973337,-0.451765796,1.000685742,-0.725489308,-0.149807969,-1.054947617,0.774663734,0,pop
Souvenir,0.025970981,0.494726577,-0.691889732,0.016659654,-0.720871334,0.810135026,0.439351763,-0.54109721,-0.808956076,-0.343188808,0,other
High and Dry,0.745125096,-0.639552463,-0.439850625,-0.054525994,-0.739591719,-0.826671505,-0.697905098,-0.575993973,-0.138430748,-1.111206449,0,rock
Between The Bars,-1.111354326,-0.011430199,-1.366994485,-1.483427054,0.060704749,1.239477146,1.164465143,-0.439376857,-0.170171592,0.598564166,0,pop
Night Shift,2.891563598,-0.267557724,-0.655884145,0.415419934,-0.734911623,-0.246336033,-0.741722877,-0.40225264,-0.88434058,-1.162001645,0,club
Moon Song,1.06778825,-1.127414416,-0.859915804,-0.142603151,-0.028217081,1.094755083,-0.732566016,-0.4468017,-0.801020865,1.301063884,0,pop
Angels,-0.626097446,-0.609061091,-1.117955843,-0.821762492,-0.337103437,1.290129868,-0.593997098,-0.49135076,-0.170171592,-0.969030049,0,other
What Once Was,0.706573592,0.012962899,1.042379366,0.83987944,-0.566428156,-0.58643288,-0.714849328,0.41448012,0.202783325,0.966453213,0,pop
hope is a dangerous thing for a woman like me to have - but I have it,1.815844011,-0.20657498,-1.276980518,-0.226578085,0.147286531,1.323898349,-0.741760752,-0.03843532,-0.424098343,-1.143195243,0,pop
cellophane,-0.108248327,-0.56637317,-0.736896716,-0.063695671,-0.327743244,1.099579152,-0.741421868,-0.57376652,-0.618511012,-0.726158799,0,other
Wasting My Young Years,-0.10505301,0.09833874,-0.73389625,-0.00566127,-0.454105845,1.060986602,-0.73882043,-0.545552116,-1.102558883,0.297052763,0,other
Lonely Shade of Blue,0.826925222,0.903310962,-1.201968879,-0.19955167,-0.552387867,1.140583736,-0.741610497,-0.579706395,-0.852599736,-0.130873484,0,other
Only Ones Who Know,-0.416692318,-1.426229861,-0.391843175,0.076503859,-0.547707771,1.174352217,-0.737026335,-0.461651387,-1.14421874,0.350391302,0,rock
There Is a Light That Never Goes Out - 2011 Remaster,0.539122982,-0.005331925,0.718329085,0.660588131,-0.709171093,-0.904821419,-0.741760752,-0.231481245,1.948529742,0.629514131,0,rock
You Broke My Heart,3.470091794,0.433743833,-0.487858074,-0.996227655,-0.636629601,1.304602074,1.403677804,-0.365128424,0.750312883,1.312705943,0,hip hop
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",-1.567869326,-1.725045307,-0.184811051,0.211273975,-0.702150949,0.286723565,-0.741760752,-0.045860163,0.262297407,-0.967453893,0,rock
Die For You,0.013173735,-0.316343919,-0.034787773,0.476711983,-0.145219488,-0.077493626,-0.425302336,0.904519776,-0.916081424,1.046586397,0,pop
Different Kind of World,-0.719832082,0.519119674,-1.159962361,0.221770842,-0.627269408,-0.060609386,-0.741520045,-0.357703581,-0.725636361,-0.17332222,0,pop
Smithereens (with Rachel Chinouriri),-0.751194123,0.202009405,-0.91692465,-0.239246717,-0.435385459,1.157467977,-0.741760752,1.847474872,-1.031141984,-0.325457058,0,pop
Don't Miss It,1.411668311,-0.023626748,-0.565870178,-0.16045989,-0.089058333,1.029630155,-0.69366904,-0.520307648,-1.320777185,0.799738936,0,pop
Another One,-0.796439817,1.037472999,-0.367839451,0.12126636,-0.692790756,0.983801501,-0.689432983,-0.454226543,1.32561568,1.042180326,0,other
Cherry Wine - Live,0.468202912,-0.645650737,-1.255977259,-0.424450055,-0.428365315,1.297365971,-0.733238801,-0.512140321,-0.622478618,-1.292464343,0,other
Joker,-1.507797358,1.165536762,-0.628879955,0.071195099,-0.653009938,1.138171702,-0.741724372,0.889670089,-0.614543407,-0.383953924,0,electro
Don't Know How To Keep Loving You,1.951453283,0.391055912,-0.331833864,0.579629538,-0.68811066,-0.494775574,-0.74136954,-0.454226543,-0.908146213,0.479779348,0,pop
Tommy's Party,2.4111636,0.250795601,-0.274825018,0.314674145,-0.610889071,-0.7070346,-0.6248954,-0.439376857,-0.689927911,0.550240668,0,other
Unfucktheworld,-1.364423466,0.134928387,-1.204969344,-0.221028018,-0.419005122,1.273245627,-0.685695285,-0.508427899,-0.233653279,0.016067205,0,rock
Change,-1.382109548,0.87281959,-0.646882749,-0.438687184,-0.217760981,1.316662246,1.201842121,-0.439376857,-0.249523701,-0.938689053,0,british
The Past and Pending - 2021 Remaster,1.829839502,0.427645558,-0.574871575,-0.004213426,-0.426025267,1.04892643,-0.594246278,-0.545552116,-0.971627901,0.036413941,0,rock
Heal,-0.283767113,-0.480997328,-1.0519456,-0.194001602,-0.411984978,1.294953936,-0.740365345,-0.4468017,-1.054947617,-1.660066817,0,other
Berlin,-0.585852423,-0.7737145,-1.38919793,-1.094922333,-0.442405604,1.321486315,-0.348056581,-0.4468017,-1.372752817,0.670744929,0,other
Kill Her Freak Out,0.785593792,-1.572588447,-1.418902539,-0.660327921,-0.29498257,1.188824424,-0.73857125,-0.372553267,-0.570899746,-1.387320253,0,pop
Seaside,-1.78323372,0.641085163,-0.322832467,0.3363918,-0.376884256,0.699181444,-0.741760752,-0.320579364,-0.237620885,0.389293688,0,other
I Forget Where We Were,1.124297438,-1.334755745,-0.202813845,0.212359858,-0.547707771,0.144413537,-0.437761329,-0.561144286,-0.808956076,-0.183423944,0,british
Japan,0.087193263,-0.444407682,-1.060946997,0.161564675,-0.608549023,0.754658235,-0.740651902,-0.42452717,-1.102558883,-1.142048948,0,other
The Other Woman,-0.461426762,-1.639669466,-0.184811051,0.591212288,-0.596848782,0.981389467,-0.123794711,1.27576194,-0.832761709,-0.247831394,0,pop
Bad Religion,-0.565386414,-1.005448927,-0.487858074,0.439912623,-0.554727915,0.778778579,-0.741757189,-0.694791465,-1.114461699,-1.262983069,0,hip hop
Tomb,0.753464875,0.689871358,-0.877918598,-0.43687738,-0.59918883,1.34078259,-0.684449386,-0.476501073,0.992336818,-1.17919607,0,r&b
Pool,0.940678523,-2.36536412,-0.826910683,-0.099529802,-0.538347578,-0.403118268,-0.741705435,-0.794284365,-1.273562679,-1.802637256,0,other
Sleep Apnea,-1.031263695,0.177616308,0.466289977,0.085190921,-0.716191238,-0.651557809,1.398694207,-0.216631559,0.421001627,-1.382376856,0,other
Freakin' Out On the Interstate,0.6560716,-0.450505956,0.793340724,0.761937189,-0.07969814,-0.065433454,-0.741760752,1.008467582,-0.090819482,0.90530554,0,other
Miracles,0.214271037,0.81793512,-0.577872041,0.063714573,-0.554727915,-0.690150359,-0.741704936,-0.320579364,-0.035273005,0.767176994,0,other
Outside with the Cuties,-0.903259279,0.00076635,-1.042944204,-0.220062788,0.151966627,0.660588894,-0.741496622,-0.053285006,-0.900211002,-1.177404984,0,pop
caroline,-0.205162305,-0.200476706,-1.060946997,-0.70967526,-0.475166278,1.094755083,-0.732416508,-0.49135076,-1.0430448,0.052712823,0,hip hop
Harbor,0.849468187,-0.877385165,-1.087951187,-0.478261578,-0.463466037,1.290129868,-0.740841279,-0.614603158,-0.753409599,-0.912610842,0,rock
Hard Times,1.473433796,-0.194378431,-0.520863195,0.08350177,-0.732571575,-0.087141764,-0.725165374,0.793147127,-0.931951846,-0.416265113,0,other
Ghost Town,1.222505519,-1.084726495,-1.057946532,0.338201605,-0.580468445,0.921088607,-0.741751284,-0.653954827,-1.244599159,0.242496286,0,rock
Tiger Mountain Peasant Song,-0.029851215,0.738657553,-1.192967482,-0.157443549,-0.5734483,1.234653077,-0.738197481,-0.613860674,-0.507418058,0.44499646,0,rock
